Datetime,Real_Energy_Demand_MW
2018-02-08 16:30:00,12584.94
2018-02-08 17:00:00,13778.342
2018-02-08 17:30:00,14644.746
2018-02-08 18:00:00,14473.960000000001
2018-02-08 18:30:00,14167.808
2018-02-08 19:00:00,13632.546
2018-02-08 19:30:00,13197.258
2018-02-08 20:00:00,12841.112
2018-02-08 20:30:00,12484.98
2018-02-08 21:00:00,11810.18
2018-02-08 21:30:00,11199.934000000001
2018-02-08 22:00:00,11808.094000000001
2018-02-08 22:30:00,11828.926
2018-02-08 23:00:00,11889.322
2018-02-08 23:30:00,11714.364000000001
2018-02-09 00:00:00,11568.582
2018-02-09 00:30:00,11093.716
2018-02-09 01:00:00,10725.081999999999
2018-02-09 01:30:00,9837.846
2018-02-09 02:00:00,9019.336
2018-02-09 02:30:00,8346.622
2018-02-09 03:00:00,7721.802
2018-02-09 03:30:00,7121.986
2018-02-09 04:00:00,6634.632
2018-02-09 04:30:00,6524.242
2018-02-09 05:00:00,6532.586
2018-02-09 05:30:00,6736.692
2018-02-09 06:00:00,7169.894
2018-02-09 06:30:00,7709.314
2018-02-09 07:00:00,8490.332
2018-02-09 07:30:00,9839.932
2018-02-09 08:00:00,10952.092
2018-02-09 08:30:00,11737.282
2018-02-09 09:00:00,12264.214
2018-02-09 09:30:00,12366.26
2018-02-09 10:00:00,12010.114
2018-02-09 10:30:00,11449.862
2018-02-09 11:00:00,10918.772
2018-02-09 11:30:00,10656.356
2018-02-09 12:00:00,10368.936
2018-02-09 12:30:00,10187.748
2018-02-09 13:00:00,9887.826000000001
2018-02-09 13:30:00,9590.004
2018-02-09 14:00:00,9387.984
2018-02-09 14:30:00,9362.993999999999
2018-02-09 15:00:00,9296.34
2018-02-09 15:30:00,9521.277999999998
2018-02-09 16:00:00,10221.068
2018-02-09 16:30:00,11433.202000000001
2018-02-09 17:00:00,12541.204
2018-02-09 17:30:00,13434.698
2018-02-09 18:00:00,13507.582
2018-02-09 18:30:00,13057.72
2018-02-09 19:00:00,12428.742
2018-02-09 19:30:00,11841.414
2018-02-09 20:00:00,11476.937999999998
2018-02-09 20:30:00,11054.152
2018-02-09 21:00:00,10491.813999999998
2018-02-09 21:30:00,9960.723999999998
2018-02-09 22:00:00,10316.869999999999
2018-02-09 22:30:00,10381.438
2018-02-09 23:00:00,10423.088
2018-02-09 23:30:00,10108.592
2018-02-10 00:00:00,9792.024
2018-02-10 00:30:00,9054.742
2018-02-10 01:00:00,8679.864000000001
2018-02-10 01:30:00,7865.512000000001
2018-02-10 02:00:00,7224.046
2018-02-10 02:30:00,6761.682
2018-02-10 03:00:00,6286.816
2018-02-10 03:30:00,5955.674
2018-02-10 04:00:00,5703.66
2018-02-10 04:30:00,5589.112
2018-02-10 05:00:00,5668.254
2018-02-10 05:30:00,5801.548
2018-02-10 06:00:00,6136.862
2018-02-10 06:30:00,6497.18
2018-02-10 07:00:00,6913.722
2018-02-10 07:30:00,7759.294
2018-02-10 08:00:00,8842.306
2018-02-10 08:30:00,9858.678
2018-02-10 09:00:00,10802.137999999999
2018-02-10 09:30:00,11404.04
2018-02-10 10:00:00,11518.602
2018-02-10 10:30:00,11487.354
2018-02-10 11:00:00,11268.673999999999
2018-02-10 11:30:00,11208.278
2018-02-10 12:00:00,11010.416
2018-02-10 12:30:00,10820.884
2018-02-10 13:00:00,10498.072
2018-02-10 13:30:00,10246.058
2018-02-10 14:00:00,10052.367999999999
2018-02-10 14:30:00,9894.083999999999
2018-02-10 15:00:00,10010.718
2018-02-10 15:30:00,10233.556
2018-02-10 16:00:00,10618.864
2018-02-10 16:30:00,11589.414
2018-02-10 17:00:00,12678.67
2018-02-10 17:30:00,13526.328
2018-02-10 18:00:00,13745.022
2018-02-10 18:30:00,13447.186
2018-02-10 19:00:00,13093.126
2018-02-10 19:30:00,12612.016
2018-02-10 20:00:00,12074.682
2018-02-10 20:30:00,11703.962
2018-02-10 21:00:00,10966.68
2018-02-10 21:30:00,10198.15
2018-02-10 22:00:00,10383.51
2018-02-10 22:30:00,10135.668
2018-02-10 23:00:00,10198.15
2018-02-10 23:30:00,9764.948
2018-02-11 00:00:00,9417.132
2018-02-11 00:30:00,8779.824
2018-02-11 01:00:00,8565.302
2018-02-11 01:30:00,7869.683999999999
2018-02-11 02:00:00,7332.336
2018-02-11 02:30:00,6838.737999999999
2018-02-11 03:00:00,6545.0740000000005
2018-02-11 03:30:00,6280.572
2018-02-11 04:00:00,6166.023999999999
2018-02-11 04:30:00,6247.252
2018-02-11 05:00:00,6734.606
2018-02-11 05:30:00,7446.884
2018-02-11 06:00:00,8958.94
2018-02-11 06:30:00,10575.128
2018-02-11 07:00:00,11147.867999999999
2018-02-11 07:30:00,12245.467999999999
2018-02-11 08:00:00,12595.356
2018-02-11 08:30:00,12570.366
2018-02-11 09:00:00,12993.152
2018-02-11 09:30:00,13134.776
2018-02-11 10:00:00,12874.446
2018-02-11 10:30:00,12534.96
2018-02-11 11:00:00,12260.042000000001
2018-02-11 11:30:00,12253.798
2018-02-11 12:00:00,12060.108
2018-02-11 12:30:00,11895.566
2018-02-11 13:00:00,11853.916000000001
2018-02-11 13:30:00,11741.44
2018-02-11 14:00:00,11554.008000000002
2018-02-11 14:30:00,11383.222
2018-02-11 15:00:00,11376.978
2018-02-11 15:30:00,11612.318
2018-02-11 16:00:00,12037.189999999999
2018-02-11 16:30:00,12924.426
2018-02-11 17:00:00,14030.342
2018-02-11 17:30:00,14925.908
2018-02-11 18:00:00,14765.552
2018-02-11 18:30:00,14269.854
2018-02-11 19:00:00,13707.53
2018-02-11 19:30:00,13268.07
2018-02-11 20:00:00,12753.640000000001
2018-02-11 20:30:00,12426.655999999999
2018-02-11 21:00:00,11687.302
2018-02-11 21:30:00,10954.178
2018-02-11 22:00:00,11445.704
2018-02-11 22:30:00,11224.938000000002
2018-02-11 23:00:00,11433.202000000001
2018-02-11 23:30:00,11335.313999999998
2018-02-12 00:00:00,11254.086
2018-02-12 00:30:00,10958.35
2018-02-12 01:00:00,10623.022
2018-02-12 01:30:00,9702.466
2018-02-12 02:00:00,8896.457999999999
2018-02-12 02:30:00,8234.16
2018-02-12 03:00:00,7528.112
2018-02-12 03:30:00,7080.335999999999
2018-02-12 04:00:00,6709.616
2018-02-12 04:30:00,6576.322
2018-02-12 05:00:00,7024.098
2018-02-12 05:30:00,7644.745999999999
2018-02-12 06:00:00,9163.045999999998
2018-02-12 06:30:00,10718.838
2018-02-12 07:00:00,11281.162
2018-02-12 07:30:00,12449.574
2018-02-12 08:00:00,12672.411999999998
2018-02-12 08:30:00,12587.026
2018-02-12 09:00:00,12970.248
2018-02-12 09:30:00,13032.73
2018-02-12 10:00:00,12587.026
2018-02-12 10:30:00,12180.900000000001
2018-02-12 11:00:00,11803.922
2018-02-12 11:30:00,11664.384000000002
2018-02-12 12:00:00,11495.684000000001
2018-02-12 12:30:00,11341.572
2018-02-12 13:00:00,11254.086
2018-02-12 13:30:00,11147.867999999999
2018-02-12 14:00:00,10897.954
2018-02-12 14:30:00,10706.336
2018-02-12 15:00:00,10631.366
2018-02-12 15:30:00,10783.392
2018-02-12 16:00:00,11114.548
2018-02-12 16:30:00,11935.144
2018-02-12 17:00:00,13261.826000000001
2018-02-12 17:30:00,14321.934
2018-02-12 18:00:00,14369.828
2018-02-12 18:30:00,13940.798
2018-02-12 19:00:00,13395.12
2018-02-12 19:30:00,12986.908
2018-02-12 20:00:00,12747.395999999999
2018-02-12 20:30:00,12372.504
2018-02-12 21:00:00,11645.637999999999
2018-02-12 21:30:00,10950.02
2018-02-12 22:00:00,11333.228
2018-02-12 22:30:00,11260.344
2018-02-12 23:00:00,11431.116
2018-02-12 23:30:00,11299.908
2018-02-13 00:00:00,11237.426
2018-02-13 00:30:00,10914.614
2018-02-13 01:00:00,10529.306
2018-02-13 01:30:00,9712.882000000001
2018-02-13 02:00:00,8952.696
2018-02-13 02:30:00,8209.17
2018-02-13 03:00:00,7609.34
2018-02-13 03:30:00,7128.23
2018-02-13 04:00:00,6836.652
2018-02-13 04:30:00,6813.748
2018-02-13 05:00:00,7192.798000000001
2018-02-13 05:30:00,7898.846
2018-02-13 06:00:00,9394.228
2018-02-13 06:30:00,11077.056
2018-02-13 07:00:00,11466.522
2018-02-13 07:30:00,12516.214
2018-02-13 08:00:00,12716.162
2018-02-13 08:30:00,12443.316
2018-02-13 09:00:00,12797.376
2018-02-13 09:30:00,12849.456
2018-02-13 10:00:00,12528.716
2018-02-13 10:30:00,12157.982
2018-02-13 11:00:00,11872.662
2018-02-13 11:30:00,11699.789999999999
2018-02-13 12:00:00,11533.176
2018-02-13 12:30:00,11258.258
2018-02-13 13:00:00,11179.116
2018-02-13 13:30:00,11039.578000000001
2018-02-13 14:00:00,10883.366
2018-02-13 14:30:00,10737.583999999999
2018-02-13 15:00:00,10739.655999999999
2018-02-13 15:30:00,10981.254
2018-02-13 16:00:00,11339.486
2018-02-13 16:30:00,12103.844000000001
2018-02-13 17:00:00,13405.536
2018-02-13 17:30:00,14365.67
2018-02-13 18:00:00,14226.118
2018-02-13 18:30:00,13847.068000000001
2018-02-13 19:00:00,13311.805999999999
2018-02-13 19:30:00,12857.786
2018-02-13 20:00:00,12580.782000000001
2018-02-13 20:30:00,12220.464
2018-02-13 21:00:00,11512.344
2018-02-13 21:30:00,10800.065999999999
2018-02-13 22:00:00,11339.486
2018-02-13 22:30:00,11364.475999999999
2018-02-13 23:00:00,11526.931999999999
2018-02-13 23:30:00,11474.851999999999
2018-02-14 00:00:00,11401.968
2018-02-14 00:30:00,11058.31
2018-02-14 01:00:00,10716.752
2018-02-14 01:30:00,9804.526
2018-02-14 02:00:00,8994.346
2018-02-14 02:30:00,8373.698
2018-02-14 03:00:00,7690.568
2018-02-14 03:30:00,7199.042
2018-02-14 04:00:00,6942.87
2018-02-14 04:30:00,6972.032
2018-02-14 05:00:00,7305.26
2018-02-14 05:30:00,8017.552
2018-02-14 06:00:00,9471.284
2018-02-14 06:30:00,11012.502
2018-02-14 07:00:00,11320.74
2018-02-14 07:30:00,12318.352
2018-02-14 08:00:00,12580.782000000001
2018-02-14 08:30:00,12405.838
2018-02-14 09:00:00,12707.832
2018-02-14 09:30:00,12747.395999999999
2018-02-14 10:00:00,12409.996
2018-02-14 10:30:00,11989.282
2018-02-14 11:00:00,11641.48
2018-02-14 11:30:00,11370.72
2018-02-14 12:00:00,11195.776
2018-02-14 12:30:00,11004.172
2018-02-14 13:00:00,10922.944
2018-02-14 13:30:00,10862.534
2018-02-14 14:00:00,10737.583999999999
2018-02-14 14:30:00,10541.808
2018-02-14 15:00:00,10475.154
2018-02-14 15:30:00,10541.808
2018-02-14 16:00:00,10777.148000000001
2018-02-14 16:30:00,11479.024000000001
2018-02-14 17:00:00,12757.812
2018-02-14 17:30:00,13715.86
2018-02-14 18:00:00,13655.464
2018-02-14 18:30:00,13365.957999999999
2018-02-14 19:00:00,12984.822
2018-02-14 19:30:00,12724.492
2018-02-14 20:00:00,12587.026
2018-02-14 20:30:00,12166.326
2018-02-14 21:00:00,11506.1
2018-02-14 21:30:00,10793.808
2018-02-14 22:00:00,11299.908
2018-02-14 22:30:00,11431.116
2018-02-14 23:00:00,11501.928
2018-02-14 23:30:00,11381.136
2018-02-15 00:00:00,11268.673999999999
2018-02-15 00:30:00,10937.518
2018-02-15 01:00:00,10535.55
2018-02-15 01:30:00,9714.968
2018-02-15 02:00:00,8915.204
2018-02-15 02:30:00,8223.744
2018-02-15 03:00:00,7573.933999999999
2018-02-15 03:30:00,7103.24
2018-02-15 04:00:00,6817.906000000001
2018-02-15 04:30:00,6824.164
2018-02-15 05:00:00,7215.716
2018-02-15 05:30:00,7903.004
2018-02-15 06:00:00,9333.832
2018-02-15 06:30:00,10985.426
2018-02-15 07:00:00,11351.973999999998
2018-02-15 07:30:00,12495.382000000001
2018-02-15 08:00:00,12834.868
2018-02-15 08:30:00,12612.016
2018-02-15 09:00:00,12988.993999999999
2018-02-15 09:30:00,13001.482
2018-02-15 10:00:00,12726.564
2018-02-15 10:30:00,12316.28
2018-02-15 11:00:00,11945.546
2018-02-15 11:30:00,11699.789999999999
2018-02-15 12:00:00,11526.931999999999
2018-02-15 12:30:00,11397.796
2018-02-15 13:00:00,11249.928
2018-02-15 13:30:00,11093.716
2018-02-15 14:00:00,10939.604
2018-02-15 14:30:00,10623.022
2018-02-15 15:00:00,10435.59
2018-02-15 15:30:00,10602.204
2018-02-15 16:00:00,10964.594000000001
2018-02-15 16:30:00,11747.698
2018-02-15 17:00:00,12893.192000000001
2018-02-15 17:30:00,13720.018
2018-02-15 18:00:00,13557.576
2018-02-15 18:30:00,13309.734
2018-02-15 19:00:00,12743.238
2018-02-15 19:30:00,12368.346
2018-02-15 20:00:00,12108.002
2018-02-15 20:30:00,11756.028
2018-02-15 21:00:00,11262.416000000001
2018-02-15 21:30:00,10598.032
2018-02-15 22:00:00,11129.122
2018-02-15 22:30:00,11318.654
2018-02-15 23:00:00,11404.04
2018-02-15 23:30:00,11199.934000000001
2018-02-16 00:00:00,11102.046
2018-02-16 00:30:00,10683.432
2018-02-16 01:00:00,10246.058
2018-02-16 01:30:00,9481.7
2018-02-16 02:00:00,8661.117999999999
2018-02-16 02:30:00,7984.232
2018-02-16 03:00:00,7324.005999999999
2018-02-16 03:30:00,6882.474
2018-02-16 04:00:00,6503.424
2018-02-16 04:30:00,6311.8060000000005
2018-02-16 05:00:00,6330.552
2018-02-16 05:30:00,6443.028
2018-02-16 06:00:00,6928.296
2018-02-16 06:30:00,7505.208
2018-02-16 07:00:00,8311.216
2018-02-16 07:30:00,9694.135999999999
2018-02-16 08:00:00,10889.61
2018-02-16 08:30:00,11639.394
2018-02-16 09:00:00,12122.576000000001
2018-02-16 09:30:00,12003.869999999999
2018-02-16 10:00:00,11662.297999999999
2018-02-16 10:30:00,11112.462
2018-02-16 11:00:00,10648.026
2018-02-16 11:30:00,10208.565999999999
2018-02-16 12:00:00,9906.572
2018-02-16 12:30:00,9583.759999999998
2018-02-16 13:00:00,9258.848
2018-02-16 13:30:00,8933.95
2018-02-16 14:00:00,8852.722
2018-02-16 14:30:00,8738.173999999999
2018-02-16 15:00:00,8736.088
2018-02-16 15:30:00,8971.442
2018-02-16 16:00:00,9519.192
2018-02-16 16:30:00,10650.098
2018-02-16 17:00:00,11828.926
2018-02-16 17:30:00,12784.888
2018-02-16 18:00:00,12786.974
2018-02-16 18:30:00,12330.854
2018-02-16 19:00:00,11716.45
2018-02-16 19:30:00,11147.867999999999
2018-02-16 20:00:00,10800.065999999999
2018-02-16 20:30:00,10520.975999999999
2018-02-16 21:00:00,9916.988000000001
2018-02-16 21:30:00,9435.878
2018-02-16 22:00:00,9692.05
2018-02-16 22:30:00,9648.314
2018-02-16 23:00:00,9719.126
2018-02-16 23:30:00,9446.294
2018-02-17 00:00:00,9133.884
2018-02-17 00:30:00,8457.011999999999
2018-02-17 01:00:00,8157.09
2018-02-17 01:30:00,7463.558
2018-02-17 02:00:00,6828.322
2018-02-17 02:30:00,6309.734
2018-02-17 03:00:00,5957.746
2018-02-17 03:30:00,5614.102
2018-02-17 04:00:00,5362.088
2018-02-17 04:30:00,5264.214
2018-02-17 05:00:00,5355.844
2018-02-17 05:30:00,5484.98
2018-02-17 06:00:00,5709.904
2018-02-17 06:30:00,5964.004
2018-02-17 07:00:00,6355.542
2018-02-17 07:30:00,7242.778
2018-02-17 08:00:00,8213.328
2018-02-17 08:30:00,9013.092
2018-02-17 09:00:00,9802.439999999999
2018-02-17 09:30:00,10254.387999999999
2018-02-17 10:00:00,10383.51
2018-02-17 10:30:00,10423.088
2018-02-17 11:00:00,10627.194
2018-02-17 11:30:00,10558.468
2018-02-17 12:00:00,10298.124
2018-02-17 12:30:00,9898.242
2018-02-17 13:00:00,9390.056
2018-02-17 13:30:00,9104.736
2018-02-17 14:00:00,8792.326000000001
2018-02-17 14:30:00,8690.266
2018-02-17 15:00:00,8731.93
2018-02-17 15:30:00,8906.874
2018-02-17 16:00:00,9181.792000000001
2018-02-17 16:30:00,10210.652
2018-02-17 17:00:00,11531.09
2018-02-17 17:30:00,12622.432
2018-02-17 18:00:00,12882.776
2018-02-17 18:30:00,12601.599999999999
2018-02-17 19:00:00,12272.544
2018-02-17 19:30:00,11814.338
2018-02-17 20:00:00,11393.637999999999
2018-02-17 20:30:00,11022.903999999999
2018-02-17 21:00:00,10393.926
2018-02-17 21:30:00,9806.612000000001
2018-02-17 22:00:00,10016.962
2018-02-17 22:30:00,9808.684000000001
2018-02-17 23:00:00,9639.984
2018-02-17 23:30:00,9337.99
2018-02-18 00:00:00,9069.33
2018-02-18 00:30:00,8494.49
2018-02-18 01:00:00,8304.972
2018-02-18 01:30:00,7705.142
2018-02-18 02:00:00,7088.666
2018-02-18 02:30:00,6772.098
2018-02-18 03:00:00,6403.45
2018-02-18 03:30:00,6055.634
2018-02-18 04:00:00,5961.918
2018-02-18 04:30:00,6078.552
2018-02-18 05:00:00,6493.008
2018-02-18 05:30:00,7213.63
2018-02-18 06:00:00,8709.011999999999
2018-02-18 06:30:00,10189.82
2018-02-18 07:00:00,10743.828000000001
2018-02-18 07:30:00,11735.196
2018-02-18 08:00:00,12078.84
2018-02-18 08:30:00,12076.768
2018-02-18 09:00:00,12447.488000000001
2018-02-18 09:30:00,12551.619999999999
2018-02-18 10:00:00,12318.352
2018-02-18 10:30:00,12003.869999999999
2018-02-18 11:00:00,11833.083999999999
2018-02-18 11:30:00,11758.114
2018-02-18 12:00:00,11570.668
2018-02-18 12:30:00,11441.532
2018-02-18 13:00:00,11333.228
2018-02-18 13:30:00,11256.172
2018-02-18 14:00:00,11108.304
2018-02-18 14:30:00,10925.016
2018-02-18 15:00:00,10862.534
2018-02-18 15:30:00,10908.356
2018-02-18 16:00:00,11158.284
2018-02-18 16:30:00,11826.84
2018-02-18 17:00:00,13193.099999999999
2018-02-18 17:30:00,14234.448
2018-02-18 18:00:00,14155.306
2018-02-18 18:30:00,13707.53
2018-02-18 19:00:00,13222.262
2018-02-18 19:30:00,12818.208
2018-02-18 20:00:00,12462.062
2018-02-18 20:30:00,12101.758
2018-02-18 21:00:00,11426.957999999999
2018-02-18 21:30:00,10629.279999999999
2018-02-18 22:00:00,11083.314
2018-02-18 22:30:00,11054.152
2018-02-18 23:00:00,11220.766
2018-02-18 23:30:00,11218.68
2018-02-19 00:00:00,11110.39
2018-02-19 00:30:00,10945.848
2018-02-19 01:00:00,10523.062
2018-02-19 01:30:00,9683.720000000001
2018-02-19 02:00:00,8838.148000000001
2018-02-19 02:30:00,8271.652
2018-02-19 03:00:00,7578.106
2018-02-19 03:30:00,7069.92
2018-02-19 04:00:00,6692.942
2018-02-19 04:30:00,6740.85
2018-02-19 05:00:00,7026.183999999999
2018-02-19 05:30:00,7836.364
2018-02-19 06:00:00,9313.0
2018-02-19 06:30:00,11006.243999999999
2018-02-19 07:00:00,11406.126
2018-02-19 07:30:00,12587.026
2018-02-19 08:00:00,12916.096
2018-02-19 08:30:00,12745.31
2018-02-19 09:00:00,13093.126
2018-02-19 09:30:00,13020.228000000001
2018-02-19 10:00:00,12884.862
2018-02-19 10:30:00,12578.696
2018-02-19 11:00:00,12285.032
2018-02-19 11:30:00,12132.992
2018-02-19 12:00:00,12028.86
2018-02-19 12:30:00,11930.971999999998
2018-02-19 13:00:00,11945.546
2018-02-19 13:30:00,11833.083999999999
2018-02-19 14:00:00,11728.952000000001
2018-02-19 14:30:00,11672.714
2018-02-19 15:00:00,11639.394
2018-02-19 15:30:00,11783.104
2018-02-19 16:00:00,12214.22
2018-02-19 16:30:00,13005.654
2018-02-19 17:00:00,14338.594
2018-02-19 17:30:00,15465.342
2018-02-19 18:00:00,15286.225999999999
2018-02-19 18:30:00,14950.912
2018-02-19 19:00:00,14392.746
2018-02-19 19:30:00,13876.23
2018-02-19 20:00:00,13447.186
2018-02-19 20:30:00,13007.74
2018-02-19 21:00:00,12235.052
2018-02-19 21:30:00,11424.872
2018-02-19 22:00:00,11735.196
2018-02-19 22:30:00,11624.82
2018-02-19 23:00:00,11618.562
2018-02-19 23:30:00,11468.608
2018-02-20 00:00:00,11368.634
2018-02-20 00:30:00,11141.624
2018-02-20 01:00:00,10729.254
2018-02-20 01:30:00,9779.536
2018-02-20 02:00:00,8973.514
2018-02-20 02:30:00,8361.196
2018-02-20 03:00:00,7644.745999999999
2018-02-20 03:30:00,7107.412
2018-02-20 04:00:00,6782.5
2018-02-20 04:30:00,6745.022
2018-02-20 05:00:00,7178.224
2018-02-20 05:30:00,7828.034
2018-02-20 06:00:00,9360.908
2018-02-20 06:30:00,11020.832
2018-02-20 07:00:00,11495.684000000001
2018-02-20 07:30:00,12576.61
2018-02-20 08:00:00,12841.112
2018-02-20 08:30:00,12607.858
2018-02-20 09:00:00,12991.08
2018-02-20 09:30:00,13001.482
2018-02-20 10:00:00,12637.006
2018-02-20 10:30:00,12278.788
2018-02-20 11:00:00,12008.028
2018-02-20 11:30:00,11826.84
2018-02-20 12:00:00,11643.552
2018-02-20 12:30:00,11529.004
2018-02-20 13:00:00,11514.43
2018-02-20 13:30:00,11468.608
2018-02-20 14:00:00,11487.354
2018-02-20 14:30:00,11258.258
2018-02-20 15:00:00,11210.349999999999
2018-02-20 15:30:00,11551.921999999999
2018-02-20 16:00:00,12066.351999999999
2018-02-20 16:30:00,12859.858
2018-02-20 17:00:00,14171.966
2018-02-20 17:30:00,15198.754
2018-02-20 18:00:00,15036.297999999999
2018-02-20 18:30:00,14742.634
2018-02-20 19:00:00,14149.062
2018-02-20 19:30:00,13742.936
2018-02-20 20:00:00,13463.846
2018-02-20 20:30:00,13080.624
2018-02-20 21:00:00,12260.042000000001
2018-02-20 21:30:00,11493.598
2018-02-20 22:00:00,11833.083999999999
2018-02-20 22:30:00,11716.45
2018-02-20 23:00:00,11764.358
2018-02-20 23:30:00,11693.546
2018-02-21 00:00:00,11589.414
2018-02-21 00:30:00,11254.086
2018-02-21 01:00:00,10847.96
2018-02-21 01:30:00,10023.205999999998
2018-02-21 02:00:00,9231.772
2018-02-21 02:30:00,8513.236
2018-02-21 03:00:00,7911.334
2018-02-21 03:30:00,7328.178
2018-02-21 04:00:00,7019.9400000000005
2018-02-21 04:30:00,6984.534
2018-02-21 05:00:00,7473.96
2018-02-21 05:30:00,8113.354
2018-02-21 06:00:00,9594.162
2018-02-21 06:30:00,11135.38
2018-02-21 07:00:00,11564.41
2018-02-21 07:30:00,12726.564
2018-02-21 08:00:00,13130.617999999999
2018-02-21 08:30:00,12972.334
2018-02-21 09:00:00,13286.816
2018-02-21 09:30:00,13351.384
2018-02-21 10:00:00,12991.08
2018-02-21 10:30:00,12505.798
2018-02-21 11:00:00,12182.986
2018-02-21 11:30:00,11983.038
2018-02-21 12:00:00,11758.114
2018-02-21 12:30:00,11533.176
2018-02-21 13:00:00,11449.862
2018-02-21 13:30:00,11349.902000000002
2018-02-21 14:00:00,11079.142
2018-02-21 14:30:00,10968.766
2018-02-21 15:00:00,10889.61
2018-02-21 15:30:00,11152.04
2018-02-21 16:00:00,11470.694
2018-02-21 16:30:00,12239.210000000001
2018-02-21 17:00:00,13561.733999999999
2018-02-21 17:30:00,14682.238
2018-02-21 18:00:00,14817.618
2018-02-21 18:30:00,14601.01
2018-02-21 19:00:00,14088.666
2018-02-21 19:30:00,13699.199999999999
2018-02-21 20:00:00,13530.5
2018-02-21 20:30:00,13178.511999999999
2018-02-21 21:00:00,12420.412
2018-02-21 21:30:00,11597.743999999999
2018-02-21 22:00:00,11970.55
2018-02-21 22:30:00,11937.216
2018-02-21 23:00:00,11891.408
2018-02-21 23:30:00,11701.876
2018-02-22 00:00:00,11624.82
2018-02-22 00:30:00,11297.822
2018-02-22 01:00:00,10831.3
2018-02-22 01:30:00,9948.236
2018-02-22 02:00:00,9133.884
2018-02-22 02:30:00,8484.088
2018-02-22 03:00:00,7848.852
2018-02-22 03:30:00,7296.93
2018-02-22 04:00:00,6936.626
2018-02-22 04:30:00,6917.88
2018-02-22 05:00:00,7334.4220000000005
2018-02-22 05:30:00,8038.384
2018-02-22 06:00:00,9469.212
2018-02-22 06:30:00,11039.578000000001
2018-02-22 07:00:00,11608.146
2018-02-22 07:30:00,12789.046
2018-02-22 08:00:00,13268.07
2018-02-22 08:30:00,13118.116
2018-02-22 09:00:00,13470.104000000001
2018-02-22 09:30:00,13434.698
2018-02-22 10:00:00,13118.116
2018-02-22 10:30:00,12603.686
2018-02-22 11:00:00,12237.137999999999
2018-02-22 11:30:00,12041.362000000001
2018-02-22 12:00:00,11797.678
2018-02-22 12:30:00,11551.921999999999
2018-02-22 13:00:00,11356.146
2018-02-22 13:30:00,11137.466
2018-02-22 14:00:00,10937.518
2018-02-22 14:30:00,10762.574
2018-02-22 15:00:00,10606.362000000001
2018-02-22 15:30:00,10756.316
2018-02-22 16:00:00,11062.482
2018-02-22 16:30:00,11828.926
2018-02-22 17:00:00,12995.238
2018-02-22 17:30:00,14136.56
2018-02-22 18:00:00,14163.636
2018-02-22 18:30:00,13855.398000000001
2018-02-22 19:00:00,13388.876
2018-02-22 19:30:00,13032.73
2018-02-22 20:00:00,12689.086
2018-02-22 20:30:00,12453.732
2018-02-22 21:00:00,11874.734
2018-02-22 21:30:00,11149.954000000002
2018-02-22 22:00:00,11756.028
2018-02-22 22:30:00,11812.252
2018-02-22 23:00:00,11976.794000000002
2018-02-22 23:30:00,11610.232
2018-02-23 00:00:00,11585.242
2018-02-23 00:30:00,11097.887999999999
2018-02-23 01:00:00,10689.676
2018-02-23 01:30:00,9812.856
2018-02-23 02:00:00,8921.448
2018-02-23 02:30:00,8244.576000000001
2018-02-23 03:00:00,7653.076
2018-02-23 03:30:00,7099.082
2018-02-23 04:00:00,6724.1900000000005
2018-02-23 04:30:00,6509.668
2018-02-23 05:00:00,6515.912
2018-02-23 05:30:00,6720.018
2018-02-23 06:00:00,7178.224
2018-02-23 06:30:00,7748.878
2018-02-23 07:00:00,8461.17
2018-02-23 07:30:00,9737.872
2018-02-23 08:00:00,11014.574
2018-02-23 08:30:00,11878.906
2018-02-23 09:00:00,12601.599999999999
2018-02-23 09:30:00,12664.082
2018-02-23 10:00:00,12280.874
2018-02-23 10:30:00,11770.601999999999
2018-02-23 11:00:00,11318.654
2018-02-23 11:30:00,10800.065999999999
2018-02-23 12:00:00,10500.144
2018-02-23 12:30:00,10196.078
2018-02-23 13:00:00,9896.155999999999
2018-02-23 13:30:00,9706.637999999999
2018-02-23 14:00:00,9477.542000000001
2018-02-23 14:30:00,9308.842
2018-02-23 15:00:00,9244.274000000001
2018-02-23 15:30:00,9329.66
2018-02-23 16:00:00,9698.308
2018-02-23 16:30:00,10598.032
2018-02-23 17:00:00,11880.992
2018-02-23 17:30:00,13028.558
2018-02-23 18:00:00,13216.004
2018-02-23 18:30:00,12930.67
2018-02-23 19:00:00,12301.692000000001
2018-02-23 19:30:00,11781.018
2018-02-23 20:00:00,11335.313999999998
2018-02-23 20:30:00,11056.238000000001
2018-02-23 21:00:00,10439.748
2018-02-23 21:30:00,9887.826000000001
2018-02-23 22:00:00,10164.83
2018-02-23 22:30:00,10131.51
2018-02-23 23:00:00,10141.926
2018-02-23 23:30:00,9900.328
2018-02-24 00:00:00,9512.948
2018-02-24 00:30:00,8800.655999999999
2018-02-24 01:00:00,8471.586
2018-02-24 01:30:00,7609.34
2018-02-24 02:00:00,7042.844
2018-02-24 02:30:00,6582.566
2018-02-24 03:00:00,6176.44
2018-02-24 03:30:00,5801.548
2018-02-24 04:00:00,5512.0560000000005
2018-02-24 04:30:00,5472.478
2018-02-24 05:00:00,5464.148
2018-02-24 05:30:00,5651.594
2018-02-24 06:00:00,5961.918
2018-02-24 06:30:00,6257.668
