Datetime,Real_Energy_Demand_MW,hour,day_of_week,month,day_of_year,lag_1h,lag_2h,lag_24h,rolling_mean_24h,rolling_std_24h
2018-08-23 09:30:00,8000.892,9,3,8,235,8184.166,8171.678,7132.402,6038.456583333334,1329.95841656619
2018-08-23 10:00:00,7865.512000000001,10,3,8,235,8000.892,8184.166,7390.66,6074.643666666667,1372.1636997541348
2018-08-23 10:30:00,7823.862,10,3,8,235,7865.512000000001,8000.892,7313.604,6094.429166666666,1395.1948476781774
2018-08-23 11:00:00,7736.389999999999,11,3,8,235,7823.862,7865.512000000001,7274.026,6115.689916666667,1418.2779121744215
2018-08-23 11:30:00,7678.066,11,3,8,235,7736.389999999999,7823.862,6807.504,6134.955083333333,1437.7034856411158
2018-08-23 12:00:00,7632.258,12,3,8,235,7678.066,7736.389999999999,6522.17,6171.2285,1466.1112596138848
2018-08-23 12:30:00,7557.274,12,3,8,235,7632.258,7678.066,5811.964,6217.482166666666,1494.892650081504
2018-08-23 13:00:00,7469.802,13,3,8,235,7557.274,7632.258,5226.722,6290.203416666666,1516.601877474903
2018-08-23 13:30:00,7415.65,13,3,8,235,7469.802,7557.274,4789.348,6383.665083333333,1517.3301345860714
2018-08-23 14:00:00,7403.147999999999,14,3,8,235,7415.65,7469.802,4587.328,6493.094333333334,1491.8392296863033
2018-08-23 14:30:00,7426.066,14,3,8,235,7403.147999999999,7415.65,4310.324,6610.420166666667,1445.447464000152
2018-08-23 15:00:00,7461.472,15,3,8,235,7426.066,7403.147999999999,4254.086,6740.24275,1367.7125398988544
2018-08-23 15:30:00,7617.67,15,3,8,235,7461.472,7426.066,4214.522,6873.883833333333,1267.2329032889506
2018-08-23 16:00:00,7628.086,16,3,8,235,7617.67,7461.472,4408.2119999999995,7015.681666666666,1140.8173234346627
2018-08-23 16:30:00,7588.522000000001,16,3,8,235,7628.086,7617.67,4643.552,7149.843083333333,1001.6906133673115
2018-08-23 17:00:00,7351.082,17,3,8,235,7588.522000000001,7628.086,5039.276,7272.550166666667,850.2534013895871
2018-08-23 17:30:00,7432.31,17,3,8,235,7351.082,7588.522000000001,5570.366,7368.875416666666,704.7471925899591
2018-08-23 18:00:00,7328.178,18,3,8,235,7432.31,7351.082,5620.346,7446.456416666668,591.5460316065826
2018-08-23 18:30:00,7263.61,18,3,8,235,7328.178,7432.31,6149.364,7517.616083333333,447.5098272841753
2018-08-23 19:00:00,7382.33,19,3,8,235,7263.61,7328.178,6590.896000000001,7564.043000000001,345.5789324988405
2018-08-23 19:30:00,7546.858,19,3,8,235,7382.33,7263.61,7053.26,7597.019416666667,280.26976452925385
2018-08-23 20:00:00,7305.26,20,3,8,235,7546.858,7382.33,7857.182000000001,7617.586,255.66337251240324
2018-08-23 20:30:00,7049.088,20,3,8,235,7305.26,7546.858,8171.678,7594.58925,257.9868007938289
2018-08-23 21:00:00,7669.736000000001,21,3,8,235,7049.088,7305.26,8184.166,7547.814666666666,250.46451321141424
2018-08-23 21:30:00,7959.242,21,3,8,235,7669.736000000001,7049.088,8000.892,7526.3800833333335,212.82183445538084
2018-08-23 22:00:00,8492.418,22,3,8,235,7959.242,7669.736000000001,7865.512000000001,7524.644666666667,208.9182973046434
2018-08-23 22:30:00,8488.246,22,3,8,235,8492.418,7959.242,7823.862,7550.765750000001,280.3644278844525
2018-08-23 23:00:00,8411.19,23,3,8,235,8488.246,8492.418,7736.389999999999,7578.448416666666,335.81779624319495
2018-08-23 23:30:00,8173.764,23,3,8,235,8411.19,8488.246,7678.066,7606.565083333334,375.5189161271122
2018-08-24 00:00:00,7786.37,0,4,8,236,8173.764,8411.19,7632.258,7627.219166666667,392.8544668403105
2018-08-24 00:30:00,6799.16,0,4,8,236,7786.37,8173.764,7557.274,7633.6405,394.19761828761654
2018-08-24 01:00:00,5968.162,1,4,8,236,6799.16,7786.37,7469.802,7602.052416666666,429.38727965674695
2018-08-24 01:30:00,5449.574,1,4,8,236,5968.162,6799.16,7415.65,7539.484083333334,543.6887550841476
2018-08-24 02:00:00,4991.368,2,4,8,236,5449.574,5968.162,7403.147999999999,7457.564249999999,691.2518666787281
2018-08-24 02:30:00,4662.298,2,4,8,236,4991.368,5449.574,7426.066,7357.073416666666,855.3380040390572
2018-08-24 03:00:00,4456.12,3,4,8,236,4662.298,4991.368,7461.472,7241.916416666667,1016.5084884838071
2018-08-24 03:30:00,4368.634,3,4,8,236,4456.12,4662.298,7617.67,7116.693416666666,1162.8633418554152
2018-08-24 04:00:00,4520.674,4,4,8,236,4368.634,4456.12,7628.086,6981.316916666668,1284.7396351104376
2018-08-24 04:30:00,4595.658,4,4,8,236,4520.674,4368.634,7588.522000000001,6851.841416666667,1370.447498864733
2018-08-24 05:00:00,4787.262,5,4,8,236,4595.658,4520.674,7351.082,6727.138750000001,1435.1390356874115
2018-08-24 05:30:00,5101.758,5,4,8,236,4787.262,4595.658,7432.31,6620.312916666667,1481.3520206406508
2018-08-24 06:00:00,5441.244,6,4,8,236,5101.758,4787.262,7328.178,6523.206583333333,1502.0514380777024
2018-08-24 06:30:00,6120.201999999999,6,4,8,236,5441.244,5101.758,7263.61,6444.584333333333,1507.459063888948
2018-08-24 07:00:00,6836.652,7,4,8,236,6120.201999999999,5441.244,7382.33,6396.9423333333325,1498.4905693151181
2018-08-24 07:30:00,7473.96,7,4,8,236,6836.652,6120.201999999999,7546.858,6374.20575,1486.9848478735532
2018-08-24 08:00:00,8096.694,8,4,8,236,7473.96,6836.652,7305.26,6371.168333333332,1484.5578357806853
2018-08-24 08:30:00,8496.576000000001,8,4,8,236,8096.694,7473.96,7049.088,6404.14475,1514.6930839372837
2018-08-24 09:00:00,8467.414,9,4,8,236,8496.576000000001,8096.694,7669.736000000001,6464.45675,1569.3228120009455
2018-08-24 09:30:00,8309.130000000001,9,4,8,236,8467.414,8496.576000000001,7959.242,6497.693333333333,1604.0225469202678
2018-08-24 10:00:00,8271.652,10,4,8,236,8309.130000000001,8467.414,8492.418,6512.272,1619.4001708287467
2018-08-24 10:30:00,8188.338000000001,10,4,8,236,8271.652,8309.130000000001,8488.246,6503.073416666666,1608.2520632267315
2018-08-24 11:00:00,8113.354,11,4,8,236,8188.338000000001,8271.652,8411.19,6490.577249999999,1593.251759684203
2018-08-24 11:30:00,8002.977999999999,11,4,8,236,8113.354,8188.338000000001,8173.764,6478.167416666667,1578.7354853710422
2018-08-24 12:00:00,7984.232,12,4,8,236,8002.977999999999,8113.354,7786.37,6471.051333333334,1571.126929640128
2018-08-24 12:30:00,7894.674000000001,12,4,8,236,7984.232,8002.977999999999,6799.16,6479.2955833333335,1578.8291944297923
2018-08-24 13:00:00,7823.862,13,4,8,236,7894.674000000001,7984.232,5968.162,6524.942,1604.1131087198244
2018-08-24 13:30:00,7690.568,13,4,8,236,7823.862,7894.674000000001,5449.574,6602.262833333333,1620.7461893351149
2018-08-24 14:00:00,7621.842000000001,14,4,8,236,7690.568,7823.862,4991.368,6695.637583333333,1615.997244541597
2018-08-24 14:30:00,7661.406,14,4,8,236,7621.842000000001,7690.568,4662.298,6805.2406666666675,1584.2745551220876
2018-08-24 15:00:00,7623.928,15,4,8,236,7661.406,7621.842000000001,4456.12,6930.2035,1525.070685323992
2018-08-24 15:30:00,7709.314,15,4,8,236,7623.928,7661.406,4368.634,7062.195500000001,1436.1236003151107
2018-08-24 16:00:00,7636.415999999999,16,4,8,236,7709.314,7623.928,4520.674,7201.3905,1320.9821073064313
2018-08-24 16:30:00,7821.776,16,4,8,236,7636.415999999999,7709.314,4595.658,7331.213083333333,1192.9752411291238
2018-08-24 17:00:00,7969.657999999999,17,4,8,236,7821.776,7636.415999999999,4787.262,7465.634666666666,1043.7619828723202
2018-08-24 17:30:00,8027.968000000001,17,4,8,236,7969.657999999999,7821.776,5101.758,7598.2345,877.6320157911022
2018-08-24 18:00:00,7938.41,18,4,8,236,8027.968000000001,7969.657999999999,5441.244,7720.159916666667,701.271192370493
2018-08-24 18:30:00,7798.871999999999,18,4,8,236,7938.41,8027.968000000001,6120.201999999999,7824.2085,506.7079735135342
2018-08-24 19:00:00,7800.958,19,4,8,236,7798.871999999999,7938.41,6836.652,7894.153083333334,354.16209947447464
2018-08-24 19:30:00,7898.846,19,4,8,236,7800.958,7798.871999999999,7473.96,7934.3325,274.77577909948695
2018-08-24 20:00:00,7636.415999999999,20,4,8,236,7898.846,7800.958,8096.694,7952.036083333333,256.9329306962289
2018-08-24 20:30:00,7317.762000000001,20,4,8,236,7636.415999999999,7898.846,8496.576000000001,7932.857833333333,262.77755576740714
2018-08-24 21:00:00,7480.218,21,4,8,236,7317.762000000001,7636.415999999999,8467.414,7883.740583333333,262.9979020051809
2018-08-24 21:30:00,7567.69,21,4,8,236,7480.218,7317.762000000001,8309.130000000001,7842.607416666667,244.2745193866355
2018-08-24 22:00:00,7623.928,22,4,8,236,7567.69,7480.218,8271.652,7811.714083333333,229.12324868813621
2018-08-24 22:30:00,7282.356,22,4,8,236,7623.928,7567.69,8188.338000000001,7784.725583333333,209.93594031104294
2018-08-24 23:00:00,7022.012,23,4,8,236,7282.356,7623.928,8113.354,7746.976333333333,215.5834703821434
2018-08-24 23:30:00,6509.668,23,4,8,236,7022.012,7282.356,8002.977999999999,7701.50375,247.65578339085886
2018-08-25 00:00:00,6393.034,0,5,8,237,6509.668,7022.012,7984.232,7639.2825,339.26634520923125
2018-08-25 00:30:00,5699.488,0,5,8,237,6393.034,6509.668,7894.674000000001,7572.982583333333,415.7751738939061
2018-08-25 01:00:00,5237.138,1,5,8,237,5699.488,6393.034,7823.862,7481.516500000001,558.7913358243519
2018-08-25 01:30:00,4858.074,1,5,8,237,5237.138,5699.488,7690.568,7373.736333333333,716.9662922425387
2018-08-25 02:00:00,4593.572,2,5,8,237,4858.074,5237.138,7621.842000000001,7255.71575,877.6653158549118
2018-08-25 02:30:00,4360.304,2,5,8,237,4593.572,4858.074,7661.406,7129.537833333333,1027.611783152096
2018-08-25 03:00:00,4233.268,3,5,8,237,4360.304,4593.572,7623.928,6991.991916666667,1165.0601149715872
2018-08-25 03:30:00,4199.934,3,5,8,237,4233.268,4360.304,7709.314,6850.714416666667,1284.5501176823127
2018-08-25 04:00:00,4310.324,4,5,8,237,4199.934,4233.268,7636.415999999999,6704.490249999999,1378.8444203647534
2018-08-25 04:30:00,4383.222,4,5,8,237,4310.324,4199.934,7821.776,6565.903083333334,1446.592206606052
2018-08-25 05:00:00,4447.79,5,5,8,237,4383.222,4310.324,7969.657999999999,6422.63,1486.5292956332357
2018-08-25 05:30:00,4683.13,5,5,8,237,4447.79,4383.222,8027.968000000001,6275.8855,1500.9356155981836
2018-08-25 06:00:00,4943.474,6,5,8,237,4683.13,4447.79,7938.41,6136.51725,1486.3946808552002
2018-08-25 06:30:00,5439.157999999999,6,5,8,237,4943.474,4683.13,7798.871999999999,6011.72825,1453.9046382321978
2018-08-25 07:00:00,6116.030000000001,7,5,8,237,5439.157999999999,4943.474,7800.958,5913.406833333333,1406.8193159423365
2018-08-25 07:30:00,6676.282,7,5,8,237,6116.030000000001,5439.157999999999,7898.846,5843.201499999999,1349.3984058331766
2018-08-25 08:00:00,7359.412,8,5,8,237,6676.282,6116.030000000001,7636.415999999999,5792.261333333333,1290.2008694550213
2018-08-25 08:30:00,7673.907999999999,8,5,8,237,7359.412,6676.282,7317.762000000001,5780.7195,1274.125073461275
2018-08-25 09:00:00,7753.05,9,5,8,237,7673.907999999999,7359.412,7480.218,5795.558916666666,1294.7125955334782
2018-08-25 09:30:00,7713.472,9,5,8,237,7753.05,7673.907999999999,7567.69,5806.926916666666,1311.2398675507843
2018-08-25 10:00:00,7663.492,10,5,8,237,7713.472,7753.05,7623.928,5813.001166666666,1320.059151815212
2018-08-25 10:30:00,7559.360000000001,10,5,8,237,7663.492,7713.472,7282.356,5814.649666666667,1322.4415313122004
2018-08-25 11:00:00,7515.624,11,5,8,237,7559.360000000001,7663.492,7022.012,5826.191500000001,1336.9374805443422
2018-08-25 11:30:00,7465.629999999999,11,5,8,237,7515.624,7559.360000000001,6509.668,5846.758666666666,1359.7359929476886
2018-08-25 12:00:00,7342.752,12,5,8,237,7465.629999999999,7515.624,6393.034,5886.590416666667,1393.5800517119071
2018-08-25 12:30:00,7186.554,12,5,8,237,7342.752,7465.629999999999,5699.488,5926.162,1421.7845935558114
2018-08-25 13:00:00,7101.154,13,5,8,237,7186.554,7342.752,5237.138,5988.123083333333,1443.7106414271636
2018-08-25 13:30:00,7024.098,13,5,8,237,7101.154,7186.554,4858.074,6065.790416666667,1451.67063646722
2018-08-25 14:00:00,6974.118,14,5,8,237,7024.098,7101.154,4593.572,6156.041416666666,1440.6110463080497
2018-08-25 14:30:00,7007.438,14,5,8,237,6974.118,7024.098,4360.304,6255.230833333334,1409.9814667949538
2018-08-25 15:00:00,6842.91,15,5,8,237,7007.438,6974.118,4233.268,6365.528083333334,1357.8786886575278
2018-08-25 15:30:00,6874.144,15,5,8,237,6842.91,7007.438,4199.934,6474.263166666667,1282.0804263685525
2018-08-25 16:00:00,6813.748,16,5,8,237,6874.144,6842.91,4310.324,6585.688583333334,1188.6263831687575
2018-08-25 16:30:00,7026.183999999999,16,5,8,237,6813.748,6874.144,4383.222,6689.997916666666,1085.6524432549018
2018-08-25 17:00:00,7136.5599999999995,17,5,8,237,7026.183999999999,6813.748,4447.79,6800.1213333333335,969.3005586929263
2018-08-25 17:30:00,7184.468,17,5,8,237,7136.5599999999995,7026.183999999999,4683.13,6912.153416666667,831.1333788957546
2018-08-25 18:00:00,7115.742,18,5,8,237,7184.468,7136.5599999999995,4943.474,7016.375833333333,683.116779749242
2018-08-25 18:30:00,7072.006,18,5,8,237,7115.742,7184.468,5439.157999999999,7106.887,521.2548993940352
2018-08-25 19:00:00,7276.112,19,5,8,237,7072.006,7115.742,6116.030000000001,7174.922333333333,382.10280440179747
2018-08-25 19:30:00,7667.664,19,5,8,237,7276.112,7072.006,6676.282,7223.259083333334,308.641518767517
2018-08-25 20:00:00,7453.142,20,5,8,237,7667.664,7276.112,7359.412,7264.566666666667,298.42563046682585
2018-08-25 20:30:00,7003.266,20,5,8,237,7453.142,7667.664,7673.907999999999,7268.472083333333,300.32805784251383
2018-08-25 21:00:00,7249.036,21,5,8,237,7003.266,7453.142,7753.05,7240.528666666666,292.0501467366858
2018-08-25 21:30:00,7267.782,21,5,8,237,7249.036,7003.266,7713.472,7219.528083333334,270.95285153756515
2018-08-25 22:00:00,7303.188,22,5,8,237,7267.782,7249.036,7663.492,7200.957666666666,250.0979370821667
2018-08-25 22:30:00,7063.6759999999995,22,5,8,237,7303.188,7267.782,7559.360000000001,7185.945,231.2283272799877
2018-08-25 23:00:00,6876.23,23,5,8,237,7063.6759999999995,7303.188,7515.624,7165.291499999999,218.19454237249133
2018-08-25 23:30:00,6420.11,23,5,8,237,6876.23,7063.6759999999995,7465.629999999999,7138.650083333334,212.52038977822335
2018-08-26 00:00:00,6284.73,0,6,8,238,6420.11,6876.23,7342.752,7095.0867499999995,246.94927474484675
2018-08-26 00:30:00,5609.9439999999995,0,6,8,238,6284.73,6420.11,7186.554,7051.0025,291.27370951756905
2018-08-26 01:00:00,5135.0779999999995,1,6,8,238,5609.9439999999995,6284.73,7101.154,6985.310416666666,412.10135912635144
2018-08-26 01:30:00,4870.576,1,6,8,238,5135.0779999999995,5609.9439999999995,7024.098,6903.390583333334,557.7483005684762
2018-08-26 02:00:00,4710.206,2,6,8,238,4870.576,5135.0779999999995,6974.118,6813.660500000001,694.0568194180535
2018-08-26 02:30:00,4597.744,2,6,8,238,4710.206,4870.576,7007.438,6719.330833333333,814.6661662860562
2018-08-26 03:00:00,4585.242,3,6,8,238,4597.744,4710.206,6842.91,6618.926916666666,919.377019073694
2018-08-26 03:30:00,4549.836,3,6,8,238,4585.242,4597.744,6874.144,6524.857416666666,1006.8066735616786
2018-08-26 04:00:00,4714.364,4,6,8,238,4549.836,4585.242,6813.748,6428.01125,1080.8165341515778
2018-08-26 04:30:00,4997.626,4,6,8,238,4714.364,4549.836,7026.183999999999,6340.536916666667,1131.9842638466216
2018-08-26 05:00:00,5537.046,5,6,8,238,4997.626,4714.364,7136.5599999999995,6256.013666666666,1154.0810401233916
2018-08-26 05:30:00,6072.294,5,6,8,238,5537.046,4997.626,7184.468,6189.367249999999,1147.1840925201643
2018-08-26 06:00:00,6172.268,6,6,8,238,6072.294,5537.046,7115.742,6143.026666666668,1127.534106691452
2018-08-26 06:30:00,6740.85,6,6,8,238,6172.268,6072.294,7072.006,6103.71525,1108.4311936962133
2018-08-26 07:00:00,7307.346,7,6,8,238,6740.85,6172.268,7276.112,6089.917083333334,1097.864284874998
2018-08-26 07:30:00,7946.74,7,6,8,238,7307.346,6740.85,7667.664,6091.218499999999,1099.349053688556
2018-08-26 08:00:00,8806.9,8,6,8,238,7946.74,7307.346,7453.142,6102.846666666667,1118.0652221526627
2018-08-26 08:30:00,9135.97,8,6,8,238,8806.9,7946.74,7003.266,6159.253250000001,1218.7636718797269
2018-08-26 09:00:00,9142.214,9,6,8,238,9135.97,8806.9,7249.036,6248.115916666667,1353.302237274393
2018-08-26 09:30:00,9021.422,9,6,8,238,9142.214,9135.97,7267.782,6326.998333333333,1464.7665490117358
2018-08-26 10:00:00,8769.408,10,6,8,238,9021.422,9142.214,7303.188,6400.066666666667,1554.714477174756
2018-08-26 10:30:00,8806.9,10,6,8,238,8769.408,9021.422,7063.6759999999995,6461.159166666667,1619.2151694318038
2018-08-26 11:00:00,8684.022,11,6,8,238,8806.9,8769.408,6876.23,6533.7935,1685.172990768265
2018-08-26 11:30:00,8679.864000000001,11,6,8,238,8684.022,8806.9,6420.11,6609.118166666666,1740.6349755766748
2018-08-26 12:00:00,8588.220000000001,12,6,8,238,8679.864000000001,8684.022,6284.73,6703.274583333333,1790.3743426716615
2018-08-26 12:30:00,8529.896,12,6,8,238,8588.220000000001,8679.864000000001,5609.9439999999995,6799.253333333333,1828.3026122295914
2018-08-26 13:00:00,8425.764,13,6,8,238,8529.896,8588.220000000001,5135.0779999999995,6920.918000000001,1842.8155741305627
2018-08-26 13:30:00,8300.8,13,6,8,238,8425.764,8529.896,4870.576,7058.029916666666,1826.5129195254124
2018-08-26 14:00:00,8248.734,14,6,8,238,8300.8,8425.764,4710.206,7200.955916666666,1781.5563773005729
2018-08-26 14:30:00,8263.308,14,6,8,238,8248.734,8300.8,4597.744,7348.394583333334,1711.5081043738946
2018-08-26 15:00:00,8267.48,15,6,8,238,8263.308,8248.734,4585.242,7501.126416666667,1616.27751893915
2018-08-26 15:30:00,8332.047999999999,15,6,8,238,8267.48,8263.308,4549.836,7654.553000000001,1497.8837550998041
2018-08-26 16:00:00,8257.064,16,6,8,238,8332.047999999999,8267.48,4714.364,7812.145166666666,1348.5542491752117
2018-08-26 16:30:00,8309.130000000001,16,6,8,238,8257.064,8332.047999999999,4997.626,7959.757666666667,1177.811617701403
2018-08-26 17:00:00,8027.968000000001,17,6,8,238,8309.130000000001,8257.064,5537.046,8097.737000000001,995.5868415511004
2018-08-26 17:30:00,7944.654,17,6,8,238,8027.968000000001,8309.130000000001,6072.294,8201.525416666667,833.7094458962428
2018-08-26 18:00:00,7694.74,18,6,8,238,7944.654,8027.968000000001,6172.268,8279.540416666667,703.1892397171563
2018-08-26 18:30:00,7496.878000000001,18,6,8,238,7694.74,7944.654,6740.85,8342.97675,558.6373913623933
2018-08-26 19:00:00,7646.832,19,6,8,238,7496.878000000001,7694.74,7307.346,8374.477916666667,480.1720304632357
2018-08-26 19:30:00,7717.644,19,6,8,238,7646.832,7496.878000000001,7946.74,8388.623166666666,451.51412185689696
2018-08-26 20:00:00,7471.888,20,6,8,238,7717.644,7646.832,8806.9,8379.0775,463.5243292005768
2018-08-26 20:30:00,7246.95,20,6,8,238,7471.888,7717.644,9135.97,8323.452,489.33675049689265
2018-08-26 21:00:00,7780.126,21,6,8,238,7246.95,7471.888,9142.214,8244.742833333334,504.64573624610154
2018-08-26 21:30:00,8082.12,21,6,8,238,7780.126,7246.95,9021.422,8187.989166666667,475.04961562647514
2018-08-26 22:00:00,8534.068,22,6,8,238,8082.12,7780.126,8769.408,8148.851583333333,440.8635370315132
2018-08-26 22:30:00,8565.302,22,6,8,238,8534.068,8082.12,8806.9,8139.04575,428.9161698330208
2018-08-26 23:00:00,8511.164,23,6,8,238,8565.302,8534.068,8684.022,8128.979166666667,415.17528420499957
2018-08-26 23:30:00,8202.912,23,6,8,238,8511.164,8565.302,8679.864000000001,8121.776750000001,406.53731775834046
2018-08-27 00:00:00,7880.1,0,0,8,239,8202.912,8511.164,8588.220000000001,8101.90375,389.3647373483178
2018-08-27 00:30:00,6930.382,0,0,8,239,7880.1,8202.912,8529.896,8072.39875,377.56156985822844
2018-08-27 01:00:00,6180.598,1,0,8,239,6930.382,7880.1,8425.764,8005.752333333334,430.7228325376466
2018-08-27 01:30:00,5616.188,1,0,8,239,6180.598,6930.382,8300.8,7912.203750000001,559.9594739410019
2018-08-27 02:00:00,5174.656,2,0,8,239,5616.188,6180.598,8248.734,7800.344916666668,723.2817659792813
2018-08-27 02:30:00,4883.064,2,0,8,239,5174.656,5616.188,8263.308,7672.258333333332,892.7627166150345
2018-08-27 03:00:00,4728.952,3,0,8,239,4883.064,5174.656,8267.48,7531.414833333333,1048.5136704321126
2018-08-27 03:30:00,4678.958,3,0,8,239,4728.952,4883.064,8332.047999999999,7383.976166666666,1180.9364604867853
2018-08-27 04:00:00,4847.657999999999,4,0,8,239,4678.958,4728.952,8257.064,7231.764083333334,1284.3250619039534
2018-08-27 04:30:00,5105.916,4,0,8,239,4847.657999999999,4678.958,8309.130000000001,7089.7055,1352.7215144116376
2018-08-27 05:00:00,5622.432,5,0,8,239,5105.916,4847.657999999999,8027.968000000001,6956.238249999999,1384.8179428776891
2018-08-27 05:30:00,6132.704,5,0,8,239,5622.432,5105.916,7944.654,6856.007583333333,1390.916227302705
2018-08-27 06:00:00,6166.023999999999,6,0,8,239,6132.704,5622.432,7694.74,6780.509666666666,1378.3752484062957
2018-08-27 06:30:00,6811.662,6,0,8,239,6166.023999999999,6132.704,7496.878000000001,6716.813166666667,1369.5845634494594
2018-08-27 07:00:00,7280.27,7,0,8,239,6811.662,6166.023999999999,7646.832,6688.2625,1359.7227169612142
2018-08-27 07:30:00,7944.654,7,0,8,239,7280.27,6811.662,7717.644,6672.989083333334,1350.5147759447104
2018-08-27 08:00:00,8509.078000000001,8,0,8,239,7944.654,7280.27,7471.888,6682.447833333333,1358.9182752974841
2018-08-27 08:30:00,9133.884,8,0,8,239,8509.078000000001,7944.654,7246.95,6725.664083333333,1400.9576343135793
2018-08-27 09:00:00,9090.148,9,0,8,239,9133.884,8509.078000000001,7780.126,6804.2863333333335,1482.0831682596595
2018-08-27 09:30:00,8954.782,9,0,8,239,9090.148,9133.884,8082.12,6858.870583333333,1542.4784663626908
2018-08-27 10:00:00,8952.696,10,0,8,239,8954.782,9090.148,8534.068,6895.231500000001,1582.3385360626946
2018-08-27 10:30:00,8977.686,10,0,8,239,8952.696,8954.782,8565.302,6912.674333333333,1603.3573962009539
2018-08-27 11:00:00,8975.6,11,0,8,239,8977.686,8952.696,8511.164,6929.857,1623.9159961799473
2018-08-27 11:30:00,8765.25,11,0,8,239,8975.6,8977.686,8202.912,6949.2085,1646.1934721928149
2018-08-27 12:00:00,8877.712,12,0,8,239,8765.25,8975.6,7880.1,6972.63925,1668.662261190497
2018-08-27 12:30:00,8827.732,12,0,8,239,8877.712,8765.25,6930.382,7014.206416666667,1704.2954087925436
2018-08-27 13:00:00,8744.418,13,0,8,239,8827.732,8877.712,6180.598,7093.2626666666665,1743.786191303504
2018-08-27 13:30:00,8615.296,13,0,8,239,8744.418,8827.732,5616.188,7200.088499999999,1763.8600382653112
2018-08-27 14:00:00,8504.905999999999,14,0,8,239,8615.296,8744.418,5174.656,7325.051333333333,1752.9719588589949
2018-08-27 14:30:00,8429.936,14,0,8,239,8504.905999999999,8615.296,4883.064,7463.811750000001,1706.5436197916313
2018-08-27 15:00:00,8396.601999999999,15,0,8,239,8429.936,8504.905999999999,4728.952,7611.598083333333,1624.963595758239
2018-08-27 15:30:00,8396.601999999999,15,0,8,239,8396.601999999999,8429.936,4678.958,7764.416833333334,1510.5102914376205
2018-08-27 16:00:00,8200.84,16,0,8,239,8396.601999999999,8396.601999999999,4847.657999999999,7919.318666666666,1363.8418057230724
2018-08-27 16:30:00,8023.796,16,0,8,239,8200.84,8396.601999999999,5105.916,8059.034583333333,1197.0460916440545
2018-08-27 17:00:00,7603.096,17,0,8,239,8023.796,8200.84,5622.432,8180.612916666666,1019.0090316241466
2018-08-27 17:30:00,7338.594,17,0,8,239,7603.096,8023.796,6132.704,8263.140583333332,872.4902630201395
2018-08-27 18:00:00,7065.748,18,0,8,239,7338.594,7603.096,6166.023999999999,8313.386,773.5839478949739
2018-08-27 18:30:00,6776.256,18,0,8,239,7065.748,7338.594,6811.662,8350.8745,681.2918221375185
2018-08-27 19:00:00,6720.018,19,0,8,239,6776.256,7065.748,7280.27,8349.39925,684.7990072196714
2018-08-27 19:30:00,6811.662,19,0,8,239,6720.018,6776.256,7944.654,8326.055416666666,730.8306805029571
2018-08-27 20:00:00,6547.16,20,0,8,239,6811.662,6720.018,8509.078000000001,8278.847416666667,790.6806153273984
2018-08-27 20:30:00,6443.028,20,0,8,239,6547.16,6811.662,9133.884,8197.100833333334,863.8739669981494
2018-08-27 21:00:00,7169.894,21,0,8,239,6443.028,6547.16,9090.148,8084.981833333332,910.3728817773413
2018-08-27 21:30:00,7688.482,21,0,8,239,7169.894,6443.028,8954.782,8004.97125,902.5398487301404
2018-08-27 22:00:00,8367.454,22,0,8,239,7688.482,7169.894,8952.696,7952.208749999999,881.3652931021097
2018-08-27 22:30:00,8648.616,22,0,8,239,8367.454,7688.482,8977.686,7927.823666666666,860.3258392495259
2018-08-27 23:00:00,8692.351999999999,23,0,8,239,8648.616,8367.454,8975.6,7914.112416666667,845.3584614117925
2018-08-27 23:30:00,8471.586,23,0,8,239,8692.351999999999,8648.616,8765.25,7902.310416666667,831.7626494915551
2018-08-28 00:00:00,8186.252,0,1,8,240,8471.586,8692.351999999999,8877.712,7890.074416666666,820.6012141065928
2018-08-28 00:30:00,7194.884,0,1,8,240,8186.252,8471.586,8827.732,7861.263583333333,796.193600437462
2018-08-28 01:00:00,6397.206,1,1,8,240,7194.884,8186.252,8744.418,7793.228249999999,779.6087905897621
2018-08-28 01:30:00,5734.894,1,1,8,240,6397.206,7194.884,8615.296,7695.42775,802.0008836917949
2018-08-28 02:00:00,5180.9,2,1,8,240,5734.894,6397.206,8504.905999999999,7575.411,870.920629887752
2018-08-28 02:30:00,4714.364,2,1,8,240,5180.9,5734.894,8429.936,7436.910749999999,974.7889272994498
2018-08-28 03:00:00,4385.308,3,1,8,240,4714.364,5180.9,8396.601999999999,7282.095249999999,1097.5435603101796
2018-08-28 03:30:00,4202.02,3,1,8,240,4385.308,4714.364,8396.601999999999,7114.958,1219.1347138846568
2018-08-28 04:00:00,4147.868,4,1,8,240,4202.02,4385.308,8200.84,6940.18375,1323.6009659056058
2018-08-28 04:30:00,4114.548,4,1,8,240,4147.868,4202.02,8023.796,6771.309916666666,1411.4051129954962
2018-08-28 05:00:00,4233.268,5,1,8,240,4114.548,4147.868,7603.096,6608.424583333333,1484.270928745109
2018-08-28 05:30:00,4387.38,5,1,8,240,4233.268,4114.548,7338.594,6468.015083333335,1544.2632416922647
2018-08-28 06:00:00,4345.73,6,1,8,240,4387.38,4233.268,7065.748,6345.047833333333,1588.784852891421
2018-08-28 06:30:00,4716.45,6,1,8,240,4345.73,4387.38,6776.256,6231.71375,1631.5776630590958
